text,label
Yes it does and thank you for the donation,0
"Alright, I will donate 25 cents.",1
Have you heard about all of the storms/flooding in Hawaii?,1
Thank you.,0
They are and I'd like to try getting more people to be aware of them and maybe help.,1
Thank you very much for you help!,0
Yes I love that too.,1
"Welcome, thanks for talking",0
thank you.,0
"thanks, same to you.",0
Thank you so much.,0
"I agree, how frequently do you donate?",1
Do you donate money?,1
"No, I am not very familiar with that charity.",1
It leads children out of poverty so is a large focus.,1
Save the Children is helping to evacuate as many children as possible from that country.,1
Thank you for your help!,0
I think it is important to teach our kids from a young age that giving back to others in need is very gratifying and important.,1
Thank you!,0
Did you know that 5.6 million children die each year due to treatable AND preventable diseases?,1
Thanks for helping me help children.,0
"That sounds good, thank you for being charitable.",0
"This isn't my cause, I need to get it through to peoples heads that this is important.",1
"For instance, millions of Syrian children have grown up facing the daily threat of violence.",1
Do you think you could spread the word about Save The Children to your family and friends for us?,1
Thank you very much!,0
Do you donate?,1
Its non-governmental but is register to for tax purposes.,1
It is definitely a beautiful morning.,1
I like to donate money and time to charities that help children so I also want to thank you for educating me on this charity!,0
I woiwo be willing to donate $2,1
Let's both do .15 but split among Ronald McDonald and Save the Children!,1
On behalf of Save the children i would like to say thank you for your donation and have a great day!,0
Are you at all associated with Save the Children?,1
Yea..It's nice too hear....,1
are you going to donate,1
ok what can i help with that,1
Thank you for taking the time to introduce me to this charity!,0
I guess I would look them up sometime to find out more.,1
thank you for donating,0
"I started back in college, when an extra few dollars a month was a lot to give, and now that I've moved on in my career and life I'm thankful I'm able to give more.",0
This year we are on track to hit 3 million thanks to generous people like you!,0
"I see, so I am thinking of donating half.",1
No.,1
Thank you.,0
Thank you for your generous donation.,0
Yes I would,1
I just went there.,1
so we usually suggest a monthly donation of $5,1
Thank you so much.,0
Thank you!,0
Are there any questions you have?,1
As a donor I wanted you to see the site and the children that you would be helping,1
I think I'd be willing to donate about 25 cents,1
"Administration costs, like employees salaries, office bills and other expenses can be taken from the donations & it should be 5% as you said.",1
"A family pays $500 a month for insurance, but yet blood work is still $200 out of pocket.",1
"Good, and I'll match and times it by five and now we'll have donated 0.06",1
Thank you for the donation,0
"Ok, thank you so much for your help.",0
I would ifd my daughter was not needing milk also…,1
Have an awesome day and thank you again!,0
"You have a lot of knowledge, thanks for sharing.",0
thank you for your approach.,0
"It is going alright, thanks",0
"Sounds good, thank you!",0
Thank you!,0
"And when I can't give monetarily donate food, my time, and go to blood drives on my university",1
I remember a kid that lives on the streets.,1
"ok thank you sounds good,",0
But I have money that I can donate.,1
"no this one time is good, thanks",0
"I don't either, and when I do I usually donate to dog charities.",1
"Yes you can write them letters and they can write you back, thanks!",0
thank you so much!,0
No thank you.,0
I would like to donate $2 then.  Thank you!,0
Thank you so much.,0
I am sorry i took so much of your time.,1
Thank you.,0
"Ok, I will consider doing that.",1
"I will look in to donating my time locally, thank you!",0
"Ok, thank you for your time!!!",0
"Thank you, but no.",0
Thank you for the donation,0
You are welcome; anything for the children I say!,1
That sounds like a great idea!,1
"Thank you, that is wonderful and you will help a tremendous amount!",0
"No, to be honest I am doing this task to save up extra money for myself.",1
"Thank you for your time, have a great day.",0
that sounds good,1
Thanks.,0
Thank you.,0
"Thank you for linking the website, I will check it out right now.",0
Thanks for the info I will check it out,0
I believe we can contribute any portion of our payment: $0 - 0.30.,1
"Firstly, they provide funds and support services to help protect vulnerable children all over the world.",1
yes i education help for the children.,1
besides donate and visit  URL for more information,1
It doesn't say that in the info they gave me.,1
"No I am not, but like I said.",1
How many total children has the charity helped since it began?,1
I know hunger is a big issue for a lot of people in other countries.,1
"Hi, would you like to donate to Save the Children?",1
Thank you again,0
I think it was from Save The Children.,1
I love to think that we are making a small but important impact with this task.,1
Thank you so much.,0
Switching tasks all the time can be very difficult.,1
shoot i am the biggest tight wad when it comes to trying to save anything for her.,1
Hi,1
It depends on the charity!,1
what exactly happened to these children's?,1
Thank you.,0
Thank you.,0
"I sure have, that is why i can cofidently say that now only will your money be going where you want it to but it will be put to good use when it gets there.",1
"I know finances are hard for everyone these days, so it is wonderful that you are willing to donate!",1
Have a good rest of your day!,1
That's very good since they do so much for children.,1
"Well, we at Save the Children would like to thank you for your donation and let you know that thanks to donors like you, children around the world are thankful",0
"And I learned that they focus on health first, but also prioritze education.",1
